country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Libyan Arab Jamahiriya,LY,LBY,434,Proportion of schools with basic drinking water services,2018,17,Total,,%,,,,Total
Libyan Arab Jamahiriya,LY,LBY,434,Proportion of schools with basic drinking water services,2019,17,Total,,%,,,,Total
Libyan Arab Jamahiriya,LY,LBY,434,Proportion of schools with basic drinking water services,2020,17,Total,,%,,,,Total
Libyan Arab Jamahiriya,LY,LBY,434,Proportion of schools with basic drinking water services,2021,17,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Lithuania,LT,LTU,440,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Luxembourg,LU,LUX,442,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2011,72.60340603775967,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2012,72.60340603775967,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2013,72.60340603775967,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2014,72.60340603775967,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2015,72.60340603775967,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2016,75.08660984277323,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2017,77.56981364778676,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2018,80.05301745,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2019,82.53622125781385,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2020,85.01942506282739,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2021,87.50262886784094,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2022,89.98583267285449,Total,,%,,,,Total
Malawi,MW,MWI,454,Proportion of schools with basic drinking water services,2023,92.46903647786712,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2010,98.72745276779222,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2011,98.72745276779222,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2012,98.72745276779222,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2013,98.72745276779222,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2014,98.72745276779222,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2015,98.35251722996134,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2016,97.97758169213046,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2017,97.60264615429958,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2018,97.22771062,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2019,96.85277507863793,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2020,96.47783954080705,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2021,96.10290400297617,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2022,95.72796846514528,Total,,%,,,,Total
Malaysia,MY,MYS,458,Proportion of schools with basic drinking water services,2023,95.35303292731443,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2010,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2011,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2012,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2013,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2014,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2015,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2016,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2017,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2018,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2019,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2020,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2021,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2022,99.33333333333334,Total,,%,,,,Total
Maldives,MV,MDV,462,Proportion of schools with basic drinking water services,2023,99.33333333333334,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2013,53.78499999999985,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2014,60.43499999999949,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2015,67.08499999999913,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2016,70.07705479452055,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2017,70.07705479452055,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2018,70.07705479452055,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2019,70.07705479452055,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2020,70.07705479452055,Total,,%,,,,Total
Mali,ML,MLI,466,Proportion of schools with basic drinking water services,2021,70.07705479452055,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Malta,MT,MLT,470,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2013,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2014,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2015,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2016,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2017,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2018,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2019,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2020,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2021,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2022,66.82506678386122,Total,,%,,,,Total
Marshall Islands,MH,MHL,584,Proportion of schools with basic drinking water services,2023,66.82506678386122,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Mauritius,MU,MUS,480,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2008,54.00971869385648,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2009,54.00971869385648,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2010,54.00971869385648,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2011,54.00971869385648,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2012,54.00971869385648,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2013,55.56250253952612,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2014,57.11528638519576,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2015,58.66807023086585,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2016,60.22085407653548,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2017,61.77363792220558,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2018,63.32642176787522,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2019,64.87920561354485,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2020,66.43198945921495,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2021,67.98477330488458,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2022,69.53755715055468,Total,,%,,,,Total
Mexico,MX,MEX,484,Proportion of schools with basic drinking water services,2023,71.09034099622431,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2015,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2016,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2017,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2018,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2019,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2020,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2021,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2022,85.55436384993283,Total,,%,,,,Total
"Micronesia, Federated States of",FM,FSM,583,Proportion of schools with basic drinking water services,2023,85.55436384993283,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2013,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2014,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2015,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2016,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2017,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2018,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2019,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2020,74.40000000000001,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of schools with basic drinking water services,2021,74.40000000000001,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2018,81.95,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2019,81.95,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2020,81.95,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2021,81.95,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2022,81.95,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of schools with basic drinking water services,2023,81.95,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Montserrat,MS,MSR,500,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2010,80.54365335454963,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2011,80.54365335454963,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2012,80.54365335454963,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2013,80.54365335454963,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2014,80.54365335454963,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2015,81.53935949102289,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2016,82.53506562749637,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2017,83.53077176,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2018,84.52647790044307,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2019,85.52218403691631,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2020,86.51789017338979,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2021,87.51359630986303,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2022,88.50930244633651,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of schools with basic drinking water services,2023,89.50500858280975,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of schools with basic drinking water services,2010,77.04897207839753,Total,,%,,,,Total
Myanmar,MM,MMR,104,Proportion of schools with basic drinking water services,2011,77.04897207839753,Total,,%,,,,Total
